"Orion Capsule Safely Recovered, Complete With 12-Year-Old Computer Guts",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/ljXxXwQRsqM/story01.htm,"Lucas123 writes While NASA's Orion spacecraft, which blasted off on a successful test flight today, may be preparing for a first-of-its-kind mission to carry astronauts to Mars and other deep-space missions, the technology inside of it is no where near leading edge. In fact, its computers and its processors are 12 years old &mdash; making them ancient in tech years. The spacecraft, according to one NASA engineer, is built to be rugged and reliable in the face of G forces, massive amounts of radiation and the other rigors of space.""Compared to the [Intel] Core i5 in your laptop, it's much slower &mdash; much less powerful. It's probably not any faster than your smartphone,"" Matt Lemke, NASA's deputy manager for Orion's avionics, power and software team, told Computerworld. Lemke said the spacecraft was built to be rugged and reliable &mdash; not necessarily smart. That's why there are two flight computers. Orion's main computer was built by Honeywell as a flight computer originally for Boeing's 787 jet airliner. Not only was the launch itself successful, but the sensor-laden craft's splashdown was smooth (""bulls-eye,"" as NASA puts it), and NASA has now recovered the capsule. ABC News has some good photos, too.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Orion+Capsule+Safely+Recovered%2C+Complete+With+12-Year-Old+Computer+Guts%3A+http%3A%2F%2Fbit.ly%2F1yySM7Y""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F12%2F06%2F0331256%2Forion-capsule-safely-recovered-complete-with-12-year-old-computer-guts%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/12/06/0331256/orion-capsule-safely-recovered-complete-with-12-year-old-computer-guts?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/12/06/0331256/orion-capsule-safely-recovered-complete-with-12-year-old-computer-guts?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6307567&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/412c2088/sc/21/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612458125/u/0/f/647410/c/35028/s/412c2088/sc/21/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612458125/u/0/f/647410/c/35028/s/412c2088/sc/21/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612458125/u/0/f/647410/c/35028/s/412c2088/sc/21/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612458125/u/0/f/647410/c/35028/s/412c2088/sc/21/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612458125/u/0/f/647410/c/35028/s/412c2088/sc/21/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612458125/u/0/f/647410/c/35028/s/412c2088/sc/21/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612458125/u/0/f/647410/c/35028/s/412c2088/sc/21/a2.htm""><img src=""http://da.feedsportal.com/r/214612458125/u/0/f/647410/c/35028/s/412c2088/sc/21/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612458125/u/0/f/647410/c/35028/s/412c2088/sc/21/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/ljXxXwQRsqM"" height=""1"" width=""1"" alt=""""/>"
"Physics Week in Review: December 6, 2014 (Scientific American)",http://news.feedzilla.com/en_us/stories/science/409454356?client_source=api&format=json,"After Thursday's aborted launch, the Orion Spaceship finally Blasted Off at
Dawn on Friday morning. You can watch the official NASA video here.


-- Read more on ScientificAmerican.com

"
Pluto-bound spacecraft ends hibernation to start mission (reuters),http://news.feedzilla.com/en_us/stories/science/409456765?client_source=api&format=json,"CAPE CANAVERAL, Fla. (Reuters) - After nine years and a journey of 3 billion
miles (4.8 billion km), NASA's New Horizons robotic probe awoke from
hibernation on Saturday to begin an unprecedented mission to study the icy
dwarf planet Pluto and sibling worlds in its Kuiper Belt home.







"
Powerful Philippines Typhoon Spotted From Space As 1 Million Flee Homes (Universe Today),http://news.feedzilla.com/en_us/stories/science/409473664?client_source=api&format=json,"As a million people fled their homes in the Philippines, astronauts on the
International Space Station could clearly see the cause of the disruption --
Typhoon Hagupit, which struck the chain of Asian islands this weekend. ""This
storm looks incredibly dangerous -- praying for the people of the
Philippines,"" wrote Expedition 42 astronaut Terry Virts […]

"
Protons Pass Through The Notoriously Impermeable Material Graphene (pubs.acs),http://news.feedzilla.com/en_us/stories/science/409383769?client_source=api&format=json,"Materials: Membranes made of this and other two-dimensional materials could
improve hydrogen fuel cells, which require a proton-conducting barrier

"
Romanian Officials Say Russia Finances European Fracking Protests,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/rqWaa83P240/story01.htm,"HughPickens.com writes Andrew Higgins reports in the NYT that Romanian officials including the prime minister point to a mysteriously well-financed and well-organized campaign of protests over fracking in Europe and are pointing their fingers at Russia's Gazprom, a state-controlled energy giant, that has a clear interest in preventing countries dependent on Russian natural gas from developing their own alternative supplies of energy and preserving a lucrative market for itself &mdash; and a potent foreign policy tool for the Kremlin. ""Russia, as part of their sophisticated information and disinformation operations, engaged actively with so-called nongovernmental organizations &mdash; environmental organizations working against shale gas &mdash; to maintain dependence on imported Russian gas,"" says NATO's former secretary general, Anders Fogh Rasmussen. A wave of protest against fracking began three years ago in Bulgaria, a country highly dependent on Russian energy. Faced with a sudden surge of street protests by activists, many of whom had previously shown little interest in environmental issues, the Bulgarian government in 2012 banned fracking and canceled a shale gas license issued earlier to Chevron.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Romanian+Officials+Say+Russia+Finances+European+Fracking+Protests%3A+http%3A%2F%2Fbit.ly%2F1vpOVnP""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fpolitics.slashdot.org%2Fstory%2F14%2F12%2F06%2F0350236%2Fromanian-officials-say-russia-finances-european-fracking-protests%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://politics.slashdot.org/story/14/12/06/0350236/romanian-officials-say-russia-finances-european-fracking-protests?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://politics.slashdot.org/story/14/12/06/0350236/romanian-officials-say-russia-finances-european-fracking-protests?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6307687&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/412e7470/sc/24/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612510455/u/0/f/647410/c/35028/s/412e7470/sc/24/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612510455/u/0/f/647410/c/35028/s/412e7470/sc/24/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612510455/u/0/f/647410/c/35028/s/412e7470/sc/24/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612510455/u/0/f/647410/c/35028/s/412e7470/sc/24/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612510455/u/0/f/647410/c/35028/s/412e7470/sc/24/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612510455/u/0/f/647410/c/35028/s/412e7470/sc/24/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612510455/u/0/f/647410/c/35028/s/412e7470/sc/24/a2.htm""><img src=""http://da.feedsportal.com/r/214612510455/u/0/f/647410/c/35028/s/412e7470/sc/24/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612510455/u/0/f/647410/c/35028/s/412e7470/sc/24/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/rqWaa83P240"" height=""1"" width=""1"" alt=""""/>"
Shindell Testifies Before Congress On Benefits Of Reducing Short-Lived Climate Pollutants (Duke),http://news.feedzilla.com/en_us/stories/science/409411947?client_source=api&format=json,"

"
Sony Employees Receive Email Threat From Hackers: 'Your Family Will Be In Danger',http://rss.slashdot.org/~r/Slashdot/slashdot/~3/q6XMEYfOjlw/story01.htm,"MojoKid writes: Things are going from bad to worse when it comes to the recent Sony Pictures Entertainment breach. Not only has sensitive financial information been released &mdash; including the salaries of high-ranking Sony executives &mdash; but more damaging personal information including 47,000 Social Security numbers of employees and actors have been leaked to the internet. We're now learning some even more disturbing details, unfortunately. Guardians of Peace (GOP), the hackers claiming responsibility for infiltrating Sony's computer network, are now threatening to harm the families of Sony employees. GOP reportedly sent Sony employees an email, which just so happened to be riddled with spelling and grammatical errors, that read in part, ""your family will be in danger.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Sony+Employees+Receive+Email+Threat+From+Hackers%3A+'Your+Family+Will+Be+In+Danger%3A+http%3A%2F%2Fbit.ly%2F1yq372f""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fit.slashdot.org%2Fstory%2F14%2F12%2F06%2F1813213%2Fsony-employees-receive-email-threat-from-hackers-your-family-will-be-in-danger%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://it.slashdot.org/story/14/12/06/1813213/sony-employees-receive-email-threat-from-hackers-your-family-will-be-in-danger?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://it.slashdot.org/story/14/12/06/1813213/sony-employees-receive-email-threat-from-hackers-your-family-will-be-in-danger?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6314713&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/412fe3ba/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612479321/u/0/f/647410/c/35028/s/412fe3ba/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612479321/u/0/f/647410/c/35028/s/412fe3ba/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612479321/u/0/f/647410/c/35028/s/412fe3ba/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612479321/u/0/f/647410/c/35028/s/412fe3ba/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612479321/u/0/f/647410/c/35028/s/412fe3ba/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612479321/u/0/f/647410/c/35028/s/412fe3ba/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612479321/u/0/f/647410/c/35028/s/412fe3ba/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/214612479321/u/0/f/647410/c/35028/s/412fe3ba/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612479321/u/0/f/647410/c/35028/s/412fe3ba/sc/1/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/q6XMEYfOjlw"" height=""1"" width=""1"" alt=""""/>"
Texas biologists warm chilled sea turtles (The Arizona Republic),http://news.feedzilla.com/en_us/stories/science/409452728?client_source=api&format=json,"GALVESTON, Texas (AP) -- Marine biologists have flown dozens of endangered sea
turtles from Cape Cod to Galveston for treatment of hypothermia....

"
The Most Beautiful Space Photos Of 2013 (TIME),http://news.feedzilla.com/en_us/stories/science/409428553?client_source=api&format=json,"Cosmic photography is always breathtaking, so a full year's worth of images
provides plenty of choices. Here are some of 2013's highlights.

"
"The West Antarctic Ice Sheet Has Not Collapsed, But New Findings are Concerning. Do they Indicate a 'Climate Crisis'? (Discover Magazine)",http://news.feedzilla.com/en_us/stories/science/409427396?client_source=api&format=json,"| Udpate: I've been asking some scientists what they think about
characterizing the climate as being in ""crisis,"" as well as other issues I
raise below. As they come in I'll tack them on to the bottom of the post. So
make sure to scroll all the way down. | Earlier this year, new research
offered strong evidence that melting of the massive West Antarctic Ice Sheet
has passed the point of no return. If true, this means it is now in
irreversible retreat and will ""collapse,"" as scientists put

"
The intestinal immune system controls the body weight (Eurekalert),http://news.feedzilla.com/en_us/stories/science/409401538?client_source=api&format=json,"A group of Louvain Drug Research Institute researchers identified an
unsuspected mechanism impacting the development of obesity and diabetes type 2
after following a diet with a high dose of fat nutrition. The team of
Professor Patrice D. Cani -- in direct collaboration with two French teams, a
Swedish expert as well as other Universite catholique de Louvain researchers
-- made an important discovery related to the essential role of the intestinal
immune system regarding the control of the energy metabolism.

"
US Treasury Dept: Banks Should Block Tor Nodes,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/gbAiR2ASvtY/story01.htm,"tsu doh nimh writes: A new report from the U.S. Treasury Department found that nearly $24 million in bank account takeovers by hackers (and other cyber theft over the past decade) might have been thwarted had affected institutions known to look for and block transactions coming through the Tor anonymity network. Brian Krebs cites from the non-public report, which relied on an analysis of suspicious activity reports filed by banks over the past decade: ""Analysis of these documents found that few filers were aware of the connection to Tor, that the bulk of these filings were related to cybercrime, and that Tor-related filings were rapidly rising. Our BSA [Bank Secrecy Act] analysis of 6,048 IP addresses associated with the Tor darknet found that in the majority of the SAR filings, the underlying suspicious activity &mdash; most frequently account takeovers &mdash; might have been prevented if the filing institution had been aware that their network was being accessed via Tor IP addresses."" Meanwhile, the Tor Project continues to ask for assistance in adapting the technology to an Internet that is increasingly blocking users who visit from Tor.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=US+Treasury+Dept%3A+Banks+Should+Block+Tor+Nodes%3A+http%3A%2F%2Fbit.ly%2F1AD5PEx""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F12%2F06%2F1511207%2Fus-treasury-dept-banks-should-block-tor-nodes%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/12/06/1511207/us-treasury-dept-banks-should-block-tor-nodes?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/12/06/1511207/us-treasury-dept-banks-should-block-tor-nodes?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6313573&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/412f411a/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612477239/u/0/f/647410/c/35028/s/412f411a/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612477239/u/0/f/647410/c/35028/s/412f411a/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612477239/u/0/f/647410/c/35028/s/412f411a/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612477239/u/0/f/647410/c/35028/s/412f411a/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612477239/u/0/f/647410/c/35028/s/412f411a/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612477239/u/0/f/647410/c/35028/s/412f411a/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612477239/u/0/f/647410/c/35028/s/412f411a/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/214612477239/u/0/f/647410/c/35028/s/412f411a/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612477239/u/0/f/647410/c/35028/s/412f411a/sc/1/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/gbAiR2ASvtY"" height=""1"" width=""1"" alt=""""/>"
Using Discarded Laptop Batteries To Power Lights,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/hQZLKMQhCdo/story01.htm,"mrspoonsi sends news of an IBM study (PDF) which found that discarded laptop batteries could be used to power lights in areas where there's little or no electrical grid. Of the sample IBM tested, 70% of the used batteries were able to power an LED light for more than four hours every day throughout an entire year. The concept was trialed in the Indian city of Bangalore this year. The adapted power packs are expected to prove popular with street vendors, who are not on the electric grid, as well as poor families living in slums. The IBM team created what they called an UrJar &mdash; a device that uses lithium-ion cells from the old batteries to power low-energy DC devices, such as a light. The researchers are aiming to help the approximately 400 million people in India who are off grid.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Using+Discarded+Laptop+Batteries+To+Power+Lights%3A+http%3A%2F%2Fbit.ly%2F1vZORic""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F12%2F06%2F231254%2Fusing-discarded-laptop-batteries-to-power-lights%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/12/06/231254/using-discarded-laptop-batteries-to-power-lights?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/12/06/231254/using-discarded-laptop-batteries-to-power-lights?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6316309&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/413167c7/sc/24/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612465186/u/0/f/647410/c/35028/s/413167c7/sc/24/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612465186/u/0/f/647410/c/35028/s/413167c7/sc/24/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612465186/u/0/f/647410/c/35028/s/413167c7/sc/24/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612465186/u/0/f/647410/c/35028/s/413167c7/sc/24/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612465186/u/0/f/647410/c/35028/s/413167c7/sc/24/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612465186/u/0/f/647410/c/35028/s/413167c7/sc/24/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612465186/u/0/f/647410/c/35028/s/413167c7/sc/24/a2.htm""><img src=""http://da.feedsportal.com/r/214612465186/u/0/f/647410/c/35028/s/413167c7/sc/24/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612465186/u/0/f/647410/c/35028/s/413167c7/sc/24/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/hQZLKMQhCdo"" height=""1"" width=""1"" alt=""""/>"
"With Eyes on China, Intel Invests Billions In Mobile Ambitions",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/LpkL7Yn3_8A/story01.htm,"itwbennett writes The allure of mobile devices has led Intel to take some uncharacteristic moves, partnering with Chinese companies to build some smartphone and tablet chips, and relying on third parties to manufacture those chips. Intel is betting the partnerships will accelerate its business in China, where smartphone shipments are booming. But the company wants to regain complete control over manufacturing, and on Thursday said it was investing $1.6 billion over 15 years in a China plant for mobile chip development and manufacturing.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=With+Eyes+on+China%2C+Intel+Invests+Billions+In+Mobile+Ambitions%3A+http%3A%2F%2Fbit.ly%2F1z6MmwL""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F12%2F06%2F053214%2Fwith-eyes-on-china-intel-invests-billions-in-mobile-ambitions%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/12/06/053214/with-eyes-on-china-intel-invests-billions-in-mobile-ambitions?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/12/06/053214/with-eyes-on-china-intel-invests-billions-in-mobile-ambitions?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6308319&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/412d68ce/sc/15/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/214612469490/u/0/f/647410/c/35028/s/412d68ce/sc/15/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612469490/u/0/f/647410/c/35028/s/412d68ce/sc/15/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612469490/u/0/f/647410/c/35028/s/412d68ce/sc/15/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612469490/u/0/f/647410/c/35028/s/412d68ce/sc/15/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/214612469490/u/0/f/647410/c/35028/s/412d68ce/sc/15/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/214612469490/u/0/f/647410/c/35028/s/412d68ce/sc/15/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/214612469490/u/0/f/647410/c/35028/s/412d68ce/sc/15/a2.htm""><img src=""http://da.feedsportal.com/r/214612469490/u/0/f/647410/c/35028/s/412d68ce/sc/15/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/214612469490/u/0/f/647410/c/35028/s/412d68ce/sc/15/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/LpkL7Yn3_8A"" height=""1"" width=""1"" alt=""""/>"
